"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
0,12.75,0.1,19,76432,2544,18328,0,101,68
0,12.72,0.1,17,70735,2544,17238,0,101,68
0.04,12.71,0.1,12,67947,2592,16713,0,99.08,53
0,12.75,0.1,49,74547,2544,19955,0,99.08,54
0,12.79,0.1,36,72318,2544,20965,0,99.08,54
0,12.84,0.1,25,71907,2544,20613,0,99.08,55
0,12.82,0.1,17,73504,2544,21021,0,99.08,56
0,12.86,0.1,33,70765,2544,22294,0,98.03,58
0,12.77,0.1,3,72612,2544,21463,0,98.03,58
0.04,12.63,0.1,24,70196,2544,22889,0,98.03,58
0,12.61,0.1,11,66551,2544,23819,0,98.03,58
0,12.66,0.1,5,73007,2544,20449,0,98.03,59
0,12.77,0.1,18,70382,2592,23505,0,97.14,59
0,12.8,0.1,5,73760,2592,20779,0,97.14,59
0,12.85,0.1,1,71516,2592,20811,0,97.14,58
0,12.91,0.1,11,73812,2640,20867,0,97.14,58
0,12.96,0.1,14,73335,2640,19874,0,97.14,58
0,13.05,0.1,25,70725,2688,21833,0,97.77,59
0,13.1,0.1,5,66108,2688,19631,0,97.77,57
0,13.14,0.1,8,66951,2688,20093,0,97.77,57
0,13.2,0.1,9,66084,2688,20390,0,97.77,58
0,13.28,0.1,2,65846,2688,19706,0,97.77,58
0,13.34,0.1,12,62712,2688,19521,0,96.91,57
0,13.31,0.1,8,69860,2688,18761,0,96.91,58
0,13.31,0.1,1,73258,2688,18316,0,96.91,58
0,13.22,0.1,0,79803,2688,18294,0,96.91,57
0,13.15,0.1,9,70362,2688,18321,0,96.91,59
0,13.22,0.1,28,66730,2688,21123,0,97.32,59
0,13.24,0.1,0,69127,2688,19631,0,97.32,58
0,13.28,0.1,1,72332,2688,19651,0,97.32,59
0,13.29,0.1,12,72969,2688,19094,0,97.32,59
0,13.32,0.1,10.89,70123.76,2688,19056.44,0,97.32,60
0,13.35,0.1,7,72436,2688,19069,0,97.77,61
0,13.43,0.1,32,77675,2688,21290,0,97.77,62
0,13.52,0.1,17,76373,2688,19265,0,97.77,63
0,13.52,0.1,13,72773,2688,19563,0,97.77,63
0,13.54,0.1,0,70966,2688,19584,0,97.77,62
0,13.52,0.1,9,69619,2688,19757,0,98.51,62
0,13.58,0.1,4,74254,2688,20523,0,98.51,62
0,13.61,0.1,0,73824,2688,19270,0,98.51,61
0,13.56,0.1,3,75477,2688,19085,0,98.51,60
0,13.59,0.1,2,84446,2688,18543,0,98.51,60
0,13.57,0.1,3,84703,2688,18750,0,98.47,62
0,13.64,0.1,42,77358,2688,19762,0,98.47,61
0,13.68,0.1,0,76454,2688,18757,0,98.47,61
0,13.68,0.1,12,72783,2688,19294,0,98.47,62
0,13.69,0.1,11,77399,2688,19468,0,98.47,61
0,13.71,0.1,11,81074,2688,18190,0,98.83,59
0,13.68,0.1,16,80253,2688,19136,0,98.83,60
0,13.72,0.1,7,72703,2688,18600,0,98.83,60
0,13.71,0.1,13,70013,2688,21746,0,98.83,59
0.04,13.78,0.1,2,68422,2688,19882,0,98.83,58
0,13.81,0.1,1,72597,2688,17813,0,100.21,56
0,13.76,0.1,3,75874,2688,18090,0,100.21,56
0,13.82,0.1,9,71893,2688,19018,0,100.21,57
0,13.8,0.1,9,72685,2688,18759,0,100.21,57
0,13.87,0.1,1,74042,2688,18748,0,100.21,57
0,13.74,0.1,0,77426,2688,18459,0,99.23,57
0,13.76,0.1,31,75670,2688,18594,0,99.23,60
0,13.81,0.1,16,71943,2688,20819,0,99.23,61
0,13.92,0.1,21,73016,2688,20668,0,99.23,61
0,13.94,0.1,20,75898,2736,18542,0,99.23,61
0,13.94,0.1,7,72906,2688,18619,0,99.53,61
0,13.9,0.1,15,70121,2688,19286,0,99.53,60
0,13.84,0.1,6,66715,2688,18897,0,99.53,61
0,13.69,0.1,1,73203,2688,20290,0,99.53,60
0.04,13.6,0.1,23,78874,2688,19346,0,99.53,61
0,13.66,0.1,10,77282,2688,18465,0,99.65,60
0,13.67,0.1,5,74358,2688,18064,0,99.65,61
0,13.77,0.1,21,70934,2688,20555,0,99.65,62
0,13.85,0.1,7,67870,2688,19354,0,99.65,61
0,13.83,0.1,8,69613,2688,18139,0,99.65,60
0,13.9,0.1,5,68796,2688,18746,0,99.76,59
0,13.91,0.1,0,66825,2688,18791,0,99.76,59
0,13.93,0.1,0,66048,2688,18684,0,99.76,59
0,13.99,0.1,9,65805,2688,20434,0,99.76,60
0,14,0.1,20,67445,2640,18743,0,99.76,59
0,13.97,0.1,14,65019,2640,18898,0,99.94,58
0,14,0.1,21,64979,2640,19678,0,99.94,60
0,14.04,0.1,0,69424,2640,18872,0,99.94,59
0,14.06,0.1,0,68221,2640,18932,0,99.94,58
0,14,0.1,18,70233,2640,20397,0,99.94,59
0,14.08,0.1,4,66925,2640,18309,0,100.66,58
0,14.07,0.1,8,68143,2640,17653,0,100.66,57
0,14.14,0.1,22,67768,2640,19034,0,100.66,62
0,14.3,0.1,32,67414,2640,23097,0,100.66,64
0,14.41,0.1,11,66831,2640,21103,0,100.66,62
0,14.42,0.1,12,67302,2640,19853,0,101.41,62
0,14.44,0.1,0,67986,2640,18685,0,101.41,62
0,14.46,0.1,8,67908,2640,19575,0,101.41,63
0,14.48,0.1,14,67227,2640,20073,0,101.41,65
0,14.68,0.1,51,67057,2640,26316,0,101.41,66
0,14.76,0.1,15,65686,2640,19862,0,102.66,65
0,14.76,0.1,0,75037,2640,19477,0,102.66,63
0,14.78,0.1,11,72513,2640,19929,0,102.66,64
0,14.86,0.1,11,71731,2640,21536,0,102.66,63
0,14.87,0.1,8,65002,2640,20177,0,102.66,65
0,14.9,0.1,7,69518,2640,21255,0,104.29,64
0,14.95,0.1,7,68586,2640,21034,0,104.29,65
0,14.87,0.1,19,64638,2640,21984,0,104.29,67
0,14.96,0.1,7,71753,2640,22230,0,104.29,65
0,14.95,0.1,0,70945,2640,20138,0,104.29,65
0,14.91,0.1,0,72103,2640,20516,0,105.39,63
0,14.94,0.1,4,73807,2640,20321,0,105.39,62
0,14.88,0.1,0,69299,2640,20282,0,105.39,62
0,14.9,0.1,0,65087,2640,19493,0,105.39,62
0,14.9,0.1,4,71279,2640,19499,0,105.39,62
0,14.97,0.1,36,67921,2640,21061,0,107.28,64
0,15.04,0.1,21,64637,2640,21034,0,107.28,63
0,15,0.1,18,69105,2640,20115,0,107.28,65
0,15.07,0.1,12,65920,2640,20905,0,107.28,64
0,15.07,0.1,2,61651,2640,19498,0,107.28,66
0,15.01,0.1,15,68171,2640,21007,0,108.94,68
0,15,0.1,14,67100,2640,23266,0,108.94,68
0,14.98,0.1,6,63037,2640,20382,0,108.94,68
0,15.02,0.1,2,68720,2640,20424,0,108.94,68
0,15.07,0.1,11,64093,2640,21869,0,108.94,68
0,15.11,0.1,4,68347,2640,20096,0,111.26,68
0,15.09,0.1,17,66953,2640,23894,0,111.26,68
0,15.18,0.1,9,70242,2640,21369,0,111.26,67
0,15.2,0.1,0,71973,2640,19729,0,111.26,67
0,15.23,0.1,39,68202,2640,21473,0,111.26,68
0,15.26,0.1,10,69127,2640,21144,0,113,69
0,15.3,0.1,17,68497,2640,22748,0,113,69
0,15.31,0.1,7,70699,2640,21809,0,113,68
0,15.33,0.1,2,74108,2640,22974,0,113,68
0,15.28,0.1,0,67725,2640,20435,0,113,66
0,15.31,0.1,0,67159,2640,19809,0,114.45,65
0,15.27,0.1,3,70854,2640,19573,0,114.45,65
0,15.19,0.1,10,65834,2640,19482,0,114.45,64
0,15.21,0.1,0,68404,2640,19223,0,114.45,66
0,15.24,0.1,12,69142,2640,20885,0,114.45,66
0,15.26,0.1,11,69974,2640,19498,0,114.49,66
0,15.28,0.1,5,68351,2640,19268,0,114.49,66
0,15.31,0.1,0,69050,2640,19457,0,114.49,66
0,15.13,0.1,0,70253,2640,20517,0,114.49,66
0,15.18,0.1,37,68571,2688,19641,0,114.49,67
0,15.29,0.1,18,65293,2688,21597,0,114.85,69
0,15.25,0.1,22,62715,2688,22340,0,114.85,69
0,15.3,0.1,9,62719,2688,26700,0,114.85,69
0,15.28,0.1,9,63566,2688,21223,0,114.85,69
0,15.23,0.1,0,65138,2688,19871,0,114.85,69
0,15.19,0.1,11,65590,2688,21914,0,115.42,70
0,15.26,0.1,8,66537,2688,20764,0,115.42,70
0,15.23,0.1,1,62115,2688,20752,0,115.42,67
0,15.25,0.1,18,60226,2688,22301,0,115.42,65
0,15.31,0.1,4,66116,2688,21212,0,115.42,66
0,15.27,0.1,20,66032,2688,21764,0,115.39,67
0,15.29,0.1,13,63788,2688,22759,0,115.39,69
0,15.3,0.1,24,65004,2688,24030,0,115.39,68
0,15.35,0.1,3,69131,2688,25610,0,115.39,65
0,15.3,0.1,23,67386,2688,23925,0,115.39,65
0,15.22,0.1,23,65228,2688,22718,0,116.32,66
0,15.24,0.1,7,63628,2736,21959,0,116.32,66
0,15.27,0.1,20,65627,2736,22499,0,116.32,66
0,15.36,0.1,17,68306,2736,25825,0,116.32,69
0,15.37,0.1,4,65722,2736,22066,0,116.32,69
0,15.39,0.1,5,67091,2736,21518,0,118.62,69
0,15.39,0.1,0,67768,2736,21549,0,118.62,67
0,15.36,0.1,3,68905,2736,21424,0,118.62,67
0,15.4,0.1,8,69662,2736,21663,0,118.62,68
0,15.35,0.1,4,67804,2736,21752,0,118.62,69
0,15.4,0.1,20,62984,2736,22222,0,120.73,70
0,15.42,0.1,15,66646,2736,21517,0,120.73,70
0,15.47,0.1,20,67066,2736,21637,0,120.73,73
0,15.47,0.1,1,69300,2736,23398,0,120.73,72
0,15.44,0.1,6,70592,2736,21383,0,120.73,72
0,15.49,0.1,34,71140,2736,20955,0,122.11,70
0,15.45,0.1,9,72302,2736,23406,0,122.11,70
0,15.46,0.1,3,72223,2736,21217,0,122.11,67
0,15.51,0.1,2,67796,2736,21365,0,122.11,67
0,15.55,0.1,1,70124,2736,21467,0,122.11,65
0,15.53,0.1,11,68335,2736,21807,0,123.54,65
0,15.57,0.1,7,71962,2736,22701,0,123.54,66
0,15.57,0.1,3,69186,2736,21041,0,123.54,65
0,15.6,0.1,1,65050,2736,20467,0,123.54,64
0,15.65,0.1,3,68843,2736,21051,0,123.54,64
0,15.54,0.1,31,66636,2736,21564,0,124.94,65
0,15.6,0.1,0,66667,2736,21930,0,124.94,63
0,15.59,0.1,6,73442,2736,20625,0,124.94,63
0,15.59,0.1,7,67102,2736,21869,0,124.94,63
0,15.65,0.1,12.87,68627.72,2736,21674.26,0,124.94,62
0.04,15.59,0.1,18,72270,2736,21526,0,127.59,61
0,15.62,0.1,4,68228,2736,20716,0,127.59,61
0,15.58,0.1,18,69475,2736,23539,0,127.59,62
0,15.45,0.1,1,69823,2736,20310,0,127.59,62
0,15.47,0.1,7,68895,2736,20395,0,127.59,64
0,15.49,0.1,13,65539,2736,22162,0,127.54,65
0,15.54,0.1,4,64826,2736,22195,0,127.54,64
0,15.57,0.1,0,65912,2736,20056,0,127.54,65
0,15.65,0.1,14,63738,2736,20290,0,127.54,65
0,15.62,0.1,11,63383,2736,21518,0,127.54,65
0,15.69,0.1,25,64699,2736,22596,0,128.62,67
0,15.71,0.1,10,65299,2736,23359,0,128.62,68
0.04,15.75,0.1,3,64183,2736,20855,0,128.62,68
0,15.8,0.1,12,62771,2736,21560,0,128.62,68
0,15.72,0.1,23,64955,2736,21501,0,128.62,68
0,15.81,0.1,26,65416,2784,21322,0,128.97,67
0,15.84,0.1,1,64409,2784,21160,0,128.97,65
0,15.86,0.1,6,65793,2784,20733,0,128.97,66
0,15.84,0.1,0,65890,2784,20747,0,128.97,66
0,15.87,0.1,12,63116,2784,20494,0,128.97,66
0,15.85,0.1,3,65423,2784,20795,0,130.65,65
0,15.62,0.1,7,68692,2784,20604,0,130.65,66
0,15.63,0.1,17,64419,2784,21913,0,130.65,65
0,15.64,0.1,1,64019,2784,20360,0,130.65,65
0,15.66,0.1,0,63038,2784,20303,0,130.65,63
0,15.7,0.1,13,66193,2784,19977,0,130.12,62
0,15.65,0.1,12,64614,2784,21254,0,130.12,62
0,15.54,0.1,3,62857,2784,20684,0,130.12,61
0,15.56,0.1,0,63131,2784,19832,0,130.12,61
0,15.61,0.1,6,65275,2784,20123,0,130.12,60
0,15.62,0.1,18,64560,2784,21853,0,129.79,60
0,15.65,0.1,27,63233,2784,28882,0,129.79,61
0,15.67,0.1,14,64776,2784,20714,0,129.79,61
0,15.72,0.1,27,62648,2784,22573,0,129.79,59
0,15.75,0.1,8,61575,2784,22023,0,129.79,58
0,15.78,0.1,11,62334,2784,23042,0,130.29,59
0,15.76,0.1,0,63289,2784,19990,0,130.29,59
0,15.79,0.1,3,63201,2784,20754,0,130.29,58
0,15.82,0.1,0,67965,2784,19848,0,130.29,57
0,15.83,0.1,0,71414,2784,20060,0,130.29,57
0,15.83,0.1,17,68569,2784,20898,0,130.27,57
0,15.87,0.1,8,66534,2784,20456,0,130.27,58
0,15.88,0.1,5,64002,2784,20611,0,130.27,55
0,15.83,0.1,6,68361,2784,23471,0,130.27,55
0,15.87,0.1,11,68342,2784,20169,0,130.27,55
0,15.83,0.1,17,69067,2784,20082,0,130.24,55
0,15.85,0.1,14,66343,2784,21884,0,130.24,56
0,15.86,0.1,0,66229,2784,19690,0,130.24,57
0.04,15.74,0.1,16,65020,2736,20211,0,130.24,58
0,15.83,0.1,13,64759,2736,22918,0,130.24,60
0,15.88,0.1,1,66803,2736,20628,0,130.95,58
0,15.82,0.1,5,63891,2736,20219,0,130.95,57
0,15.79,0.1,4,62089,2736,18989,0,130.95,57
0,15.79,0.1,3,63554,2736,19659,0,130.95,58
0,15.77,0.1,6,68217,2736,20663,0,130.95,58
0,15.77,0.1,14,62462,2736,19714,0,131.11,57
0,15.75,0.1,0,66231,2736,20822,0,131.11,58
0,15.74,0.1,23,68137,2736,20813,0,131.11,60
0,15.76,0.1,11,63750,2736,20727,0,131.11,60
0,15.73,0.1,17,63795,2736,22675,0,131.11,61
0,15.75,0.1,19,66744,2736,22032,0,130.78,61
0,15.78,0.1,12,69280,2736,21005,0,130.78,60
0,15.81,0.1,1,68876,2736,20879,0,130.78,62
0,15.9,0.1,26,64029,2736,21805,0,130.78,62
0,16,0.1,10,67081,2736,23045,0,130.78,61
0,16.04,0.1,1,67290,2736,20736,0,131.44,61
0,16.05,0.1,11,66006,2736,21992,0,131.44,63
0,16.03,0.1,6,68465,2736,20823,0,131.44,62
0,16.02,0.1,3,70077,2736,20289,0,131.44,60
0,16.06,0.1,7,66991,2736,20516,0,131.44,62
0,16.12,0.1,17,68096,2688,20792,0,132.77,61
0,16.18,0.1,9,71773,2688,21883,0,132.77,60
0,16.13,0.1,8,70141,2688,20226,0,132.77,62
0,16.17,0.1,15,70194,2688,25376,0,132.77,62
0,16.11,0.1,15,67352,2688,21162,0,132.77,61
0,16.12,0.1,27,63153,2688,21206,0,132.38,62
0,16.19,0.1,18,68629,2688,20940,0,132.38,61
0,16.21,0.1,4,69500,2688,19607,0,132.38,61
0,16.14,0.1,1,71005,2688,19921,0,132.38,61
0,16.14,0.1,0,68962,2688,19247,0,132.38,60
0,16.16,0.1,9,69589,2688,19645,0,133.23,61
0,16.18,0.1,8,72657,2688,20212,0,133.23,62
0,16.16,0.1,1,71470,2688,20563,0,133.23,61
0,16.08,0.1,3,70269,2688,19422,0,133.23,62
0,15.93,0.1,7,67361,2688,20226,0,133.23,62
0,15.92,0.1,10,67477,2688,22453,0,131.69,61
0,15.95,0.1,24,65787,2736,22040,0,131.69,62
0,16.03,0.1,7,64168,2736,20178,0,131.69,62
0,16.07,0.1,8,65355,2736,18266,0,131.69,63
0,16.14,0.1,4,63713,2736,18820,0,131.69,65
0,16.15,0.1,34,65152,2736,24978,0,131.4,65
0,16.02,0.1,21,66239,2736,17910,0,131.4,64
0,15.99,0.1,0,68596,2736,17820,0,131.4,62
0,15.91,0.1,0,67686,2736,17236,0,131.4,61
0,15.93,0.1,0,74017,2736,17351,0,131.4,60
0,15.95,0.1,0,74173,2736,17577,0,129.76,59
0,15.93,0.1,0,73099.01,2736,17441.58,0,129.76,59
0,15.91,0.1,6,70445,2736,18072,0,129.76,60
0,15.81,0.1,6,69078,2736,18078,0,129.76,60
0,15.83,0.1,1,72097,2736,17299,0,129.76,61
0,15.74,0.1,21,69851,2736,18419,0,128.5,60
0,15.72,0.1,16,71574,2736,20084,0,128.5,61
0,15.77,0.1,6,70156,2736,19619,0,128.5,62
0,15.85,0.1,13,69789,2736,19331,0,128.5,63
0,15.92,0.1,20,72013,2736,19018,0,128.5,64
0,15.97,0.1,0,72396,2736,18164,0,127.42,64
0,16.03,0.1,37,71272,2736,19528,0,127.42,64
0,16.04,0.1,0,74519,2736,18127,0,127.42,63
0,16.03,0.1,3,75743,2736,19764,0,127.42,63
0,15.98,0.1,14,68502,2736,20323,0,127.42,63
0,16.03,0.1,10,67046,2736,19116,0,127.63,64
0,16.09,0.1,9,68360,2736,19946,0,127.63,64
0,16.13,0.1,12,68970,2736,19333,0,127.63,65
0,16.09,0.1,0,66021,2736,18851,0,127.63,64
0,16.06,0.1,0,68978,2736,19091,0,127.63,63
0,16.09,0.1,7,69466,2736,18950,0,126.94,64
0,16.03,0.1,31,72428,2736,21055,0,126.94,65
0,16.13,0.1,2,67666,2736,19895,0,126.94,63
0,16.15,0.1,0,74367,2736,18198,0,126.94,63
0,16.22,0.1,22,72231,2736,19804,0,126.94,63
0,16.14,0.1,4,74169,2736,19106,0,126.54,63
0,16.21,0.1,23,69917,2736,18731,0,126.54,64
0,16.16,0.1,30,72574,2736,19947,0,126.54,64
0,16.18,0.1,16,69583,2736,19904,0,126.54,64
0,16.24,0.1,14,71430,2736,19969,0,126.54,64
0,16.27,0.1,8,72350,2736,19481,0,126.42,65
0,16.28,0.1,1,73010,2736,20431,0,126.42,64
0,16.28,0.1,27,71074,2736,20390,0,126.42,66
0,16.37,0.1,13,68698,2736,21338,0,126.42,67
0,16.29,0.1,0,75618,2688,19663,0,126.42,65
0,16.38,0.1,26,74153,2688,22976,0,125.9,67
0,16.36,0.1,9,69443,2688,20890,0,125.9,70
0,16.41,0.1,10,73476,2688,20431,0,125.9,68
0,16.39,0.1,6,72795,2688,19856,0,125.9,67
0,16.42,0.1,9,71091,2688,19675,0,125.9,67
0,16.38,0.1,16,74525,2688,19732,0,125.91,66
0,16.43,0.1,1,75302,2688,19556,0,125.91,67
0,16.51,0.1,37,70476,2688,20642,0,125.91,67
0,16.47,0.1,0,75471,2688,18574,0,125.91,67
0,16.49,0.1,0,73293,2688,19091,0,125.91,67
0,16.51,0.1,0,70197,2688,18943,0,125.84,66
0,16.44,0.1,8,71738,2688,19011,0,125.84,65
0,16.44,0.1,4,73355,2688,20629,0,125.84,67
0,16.44,0.1,16,73099,2688,20763,0,125.84,66
0,16.47,0.1,2,69644,2688,20169,0,125.84,67
0,16.5,0.1,13,75003,2688,20027,0,126.09,68
0,16.58,0.1,12,72290,2688,20146,0,126.09,69
0,16.77,0.1,51,72699,2688,23263,0,126.09,72
0,16.84,0.1,4,72679,2688,19941,0,126.09,73
0,16.89,0.1,38,69047,2688,22357,0,126.09,74
0,16.95,0.1,12,71085,2688,23365,0,127.61,73
0,16.9,0.1,22,71396,2688,21211,0,127.61,73
0,16.85,0.1,3,70263,2688,20235,0,127.61,74
0,16.91,0.1,6,71853,2688,21695,0,127.61,74
0,16.89,0.1,0,72538,2688,19549,0,127.61,74
0,16.92,0.1,0,72429,2688,20463,0,128.28,74
0,16.95,0.1,11,70015,2688,20753,0,128.28,76
0,17.02,0.1,6,74683,2688,21474,0,128.28,75
0,16.93,0.1,4,69703,2736,20363,0,128.28,75
0,16.9,0.1,9,73262,2736,20167,0,128.28,74
0,16.88,0.1,11,72596,2784,19593,0,128.98,74
0,16.9,0.1,7,74044,2784,19581,0,128.98,74
0,16.93,0.1,5,73092,2784,21646,0,128.98,74
0,16.99,0.1,8,74798,2784,20823,0,128.98,74
0,16.99,0.1,26,70618,2736,21391,0,128.98,74
0,17.08,0.1,7,73748,2736,21468,0,129.86,74
0,16.97,0.1,30,70922,2784,21941,0,129.86,74
0,16.87,0.1,0,74181,2784,20228,0,129.86,75
0,16.95,0.1,10,75248,2784,21115,0,129.86,73
0,16.96,0.1,0,73198,2784,20631,0,129.86,72
0,17.01,0.1,0,72375,2784,20910,0,131.15,71
0,17.05,0.1,4,71773,2784,19857,0,131.15,71
0,17.1,0.1,6,71715,2784,20115,0,131.15,72
0,17.16,0.1,31,72823,2784,21430,0,131.15,76
0,17.32,0.1,25,68931,2784,23882,0,131.15,77
0,17.29,0.1,12,64878,2784,20759,0,131.86,75
0,17.23,0.1,9,67964,2784,21007,0,131.86,75
0,17.23,0.1,9,69499,2784,20422,0,131.86,76
0,17.19,0.1,0,68094,2784,20799,0,131.86,75
0,17.14,0.1,10,68288,2784,20600,0,131.86,74
0,17.16,0.1,0,70433,2784,20143,0,132.75,74
0,17.1,0.1,0,69492,2784,19565,0,132.75,72
0,17.05,0.1,31,69741,2784,20467,0,132.75,72
0,17.02,0.1,2,72179,2784,19776,0,132.75,71
0,16.94,0.1,8,69196,2784,20098,0,132.75,72
0,16.99,0.1,12,68608,2784,22260,0,134.69,71
0,17.01,0.1,3,71150,2784,19798,0,134.69,71
0,17,0.1,20,69742,2784,20145,0,134.69,71
0,17.01,0.1,1,66147,2784,19878,0,134.69,70
0,17.02,0.1,12,71117,2784,20199,0,134.69,68
0,16.99,0.1,0,69880,2784,19518,0,136.08,67
0,16.96,0.1,25,66948,2784,19719,0,136.08,66
0,16.94,0.1,11,69019,2784,21838,0,136.08,66
0,16.94,0.1,9,67046,2784,21269,0,136.08,67
0,16.96,0.1,0,68094,2784,19681,0,136.08,66
0,17.01,0.1,10,68287,2784,19153,0,135.51,67
0,17.08,0.1,20,68246,2784,21883,0,135.51,68
0,17.12,0.1,23,66520,2784,20166,0,135.51,68
0,17.15,0.1,15,67891,2784,21390,0,135.51,70
0,17.11,0.1,6,69008,2784,20859,0,135.51,70
0,17.14,0.1,1,68336,2784,19914,0,135.07,70
0,17.18,0.1,0,72644,2784,21139,0,135.07,69
0,17.16,0.1,1,65866,2784,20490,0,135.07,68
0,17.18,0.1,6,72522,2784,19917,0,135.07,69
0,17.12,0.1,3,73246,2784,20596,0,135.07,68
0,17.07,0.1,11,70561,2784,20165,0,134.83,67
0,17.1,0.1,9,73446,2784,19970,0,134.83,64
0,17.14,0.1,21,76184,2784,20696,0,134.83,65
0,17.07,0.1,15,72412,2784,22342,0,134.83,63
0,17.14,0.1,19,71972,2784,23133,0,134.83,61
0,17.21,0.1,18,73443,2784,21732,0,135.16,64
0,17.28,0.1,30,71777,2784,21668,0,135.16,65
0,17.32,0.1,13,73008,2784,21642,0,135.16,64
0,17.37,0.1,10,73246,2784,22155,0,135.16,65
0,17.42,0.1,5,72643,2784,24330,0,135.16,65
0,17.5,0.1,4,69414,2784,21447,0,136.75,67
0,17.53,0.1,14,72596,2784,23612,0,136.75,65
0.04,17.6,0.1,2,73393,2784,21653,0,136.75,66
0,17.57,0.1,11,73519,2736,22701,0,136.75,66
0,17.5,0.1,1,75805,2736,21714,0,136.75,65
0,17.52,0.1,11,75318,2736,20961,0,136.37,65
0,17.46,0.1,18,74386,2736,21473,0,136.37,65
0,17.47,0.1,0,72706,2736,21291,0,136.37,65
0,17.5,0.1,12,69843,2736,22152,0,136.37,65
0,17.49,0.1,18,70821,2736,21718,0,136.37,65
0,17.52,0.1,0,73266,2736,22634,0,137.94,64
0,17.47,0.1,10,70529,2784,21988,0,137.94,64
0,17.44,0.1,21,68605,2784,22224,0,137.94,64
0,17.46,0.1,4,65506,2784,20113,0,137.94,64
0,17.49,0.1,13,67782,2784,21316,0,137.94,67
0,17.48,0.1,3,71960,2784,22239,0,139.47,67
0,17.5,0.1,0,70273,2784,21000,0,139.47,66
0,17.54,0.1,2,69928,2784,20837,0,139.47,66
0,17.49,0.1,22,73174,2784,21038,0,139.47,63
0,15.98,0.1,19,70454,2640,25464,0,139.47,54
0,16.06,0.1,20,65440,2640,24849,0,138.79,54
0,16.07,0.1,19,64168,2640,22058,0,138.79,57
0,16.11,0.1,20,64119,2640,22754,0,138.79,58
0,16.11,0.1,20,63992,2640,21199,0,138.79,60
0,16.25,0.1,28,66684,2640,22209,0,138.79,62
0,16.1,0.1,18,61704,2688,20331,0,137.44,62
0,16.07,0.1,1,64222,2688,19572,0,137.44,63
0,16.04,0.1,17,64447,2688,19452,0,137.44,62
0,16.04,0.1,21,67304,2688,19784,0,137.44,63
0,16.04,0.1,7,66129,2688,19743,0,137.44,66
0,15.92,0.1,7,66325,2688,19756,0,134.53,66
0,15.9,0.1,12,67688,2688,19172,0,134.53,68
0,15.91,0.1,13,66278,2688,19339,0,134.53,66
0,15.81,0.1,7,65405,2688,19678,0,134.53,66
0,15.76,0.1,11,68971,2640,19464,0,134.53,71
0,15.8,0.1,8,70041,2640,18931,0,132.24,71
0,15.8,0.1,21,66440,2640,19115,0,132.24,63
0,15.82,0.1,41,67668,2640,27564,0,132.24,65
0,15.85,0.1,15,71121,2640,25212,0,132.24,64
0,15.95,0.1,15,67379,2640,23424,0,132.24,65
0,15.97,0.1,17,63343,2736,23142,0,131.18,66
0,16.1,0.1,30,62477,2736,25121,0,131.18,66
0,16.12,0.1,21,61182,2784,21115,0,131.18,65
0,16.18,0.1,9,61630,2784,23497,0,131.18,65
0,16.26,0.1,10,60754,2784,22398,0,131.18,66
0,16.22,0.1,0,58864,2784,21367,0,129.65,67
0,16.27,0.1,9,65189,2784,22253,0,129.65,67
0,16.31,0.1,9,64712,2784,20846,0,129.65,68
0,16.36,0.1,18,65631,2784,22623,0,129.65,69
0,16.46,0.1,10,67805,2784,24699,0,129.65,70
0,16.23,0.1,22,60607,2784,23098,0,129.51,70
0,16.19,0.1,3.96,61033.66,2784,20641.58,0,129.51,72
0,16.12,0.1,14,62278,2784,21465,0,129.51,69
0,16.04,0.1,9,63052,2784,20985,0,129.51,70
0,16.14,0.1,20,63663,2784,22703,0,129.51,69
0,16.09,0.1,0,64675,2784,19993,0,128.27,67
0,16.16,0.1,17,59592,2784,22064,0,128.27,67
0,16.2,0.1,22,62190,2784,19548,0,128.27,67
0,16.23,0.1,0,61961,2784,19626,0,128.27,66
0,16.17,0.1,0,61161,2784,19710,0,128.27,66
0,16.21,0.1,9,65786,2784,19367,0,126.65,66
0.04,16.25,0.1,8,66598,2784,20721,0,126.65,66
0,16.26,0.1,10,63174,2784,20439,0,126.65,65
0,16.27,0.1,3,67931,2784,20640,0,126.65,65
0,16.29,0.1,7,68887,2784,20642,0,126.65,66
0,16.33,0.1,14,69113,2784,21621,0,125.39,66
0,16.38,0.1,15,65376,2784,19946,0,125.39,66
0,16.37,0.1,7,67335,2784,20561,0,125.39,65
0,16.39,0.1,16,64950,2784,20548,0,125.39,67
0,16.44,0.1,17,65145,2784,23725,0,125.39,66
0,16.47,0.1,0,65708,2784,20403,0,125.52,66
0,16.44,0.1,15,65878,2784,22325,0,125.52,69
0,16.47,0.1,26,67488,2784,22824,0,125.52,68
0,16.55,0.1,6,66564,2784,21414,0,125.52,67
0,16.6,0.1,8,63306,2784,21901,0,125.52,66
0,16.6,0.1,5,66646,2784,21975,0,125.4,67
0,16.5,0.1,6,65585,2784,20556,0,125.4,68
0,16.38,0.1,16,66633,2784,21291,0,125.4,67
0,16.4,0.1,3,70808,2784,21298,0,125.4,66
0,16.4,0.1,0,71266,2784,21423,0,125.4,64
0,16.44,0.1,16,64828,2832,23881,0,125.45,65
0,16.52,0.1,13,66597,2832,21663,0,125.45,65
0,16.54,0.1,0,72944,2832,21301,0,125.45,64
