"DispFrames","NoAudioPlayed","NoRTPPkts"
15.3900001049,41.3900001049,71.8400058746
14.3900001049,41.6099998951,85.3799939156
13.3900001049,42,114.099998951
13,41.3900001049,119.829999685
14.8299996853,41.6099998951,77.0800075531
14.7800002098,42,93.529992342
13.3900001049,41.3900001049,76.2500078678
13,41.6099998951,77.4999947548
13,41.3900001049,91.5100009441
15.4399995804,41.6099998951,65.4300038815
15.7800002098,42,71.1299965382
13.7800002098,42,62.6500036716
13,41.3900001049,71.5699961185
13.6099998951,41.6099998951,84.7800002098
14.6099998951,41.3900001049,62.0400037766
15,41.6099998951,69.9599962234
13.7800002098,42,62.0400037766
13,42,69.9599962234
13,41.3900001049,85.2199997902
15.4399995804,41.6099998951,65.8700034618
16.3900001049,42,70.0799970627
14.1700003147,41.3900001049,79.7800002098
13,41.6099998951,79
13.6099998951,42,61.9200029373
15.2199997902,41.3900001049,96.7499921322
14.1700003147,41.6099998951,129.049999475
13,42,80.9800086021
13,41.3900001049,99.0199913979
13.6099998951,41.6099998951,80.9800086021
15.2199997902,41.3900001049,97.7999916077
14.1700003147,41.6099998951,108.260003567
13,42,65.7200050354
13,42,72.0099956989
13,41.3900001049,63.6000041962
14.8299996853,41.6099998951,73.619995594
14.7800002098,42,64.380004406
13.3900001049,41.3900001049,71.7899959087
13,41.6099998951,63.2100040913
13,42,73.619995594
13.6099998951,41.3900001049,62.5500047207
14,41.6099998951,46.2199997902
13.3900001049,42,90.3099925518
13,41.3900001049,74.6900074482
13,41.6099998951,90.9199924469
14.2199997902,42,75.6900074482
13.7800002098,41.3900001049,91.3099925518
13,41.6099998951,74.470007658
13,42,46
13,41.3900001049,90.529992342
14.2199997902,41.6099998951,75.6900074482
13.7800002098,42,89.4799928665
13.6099998951,41.3900001049,73.9100072384
13.3900001049,41.6099998951,88.4799928665
13,42,74.1300070286
14.8299996853,41.3900001049,92.529992342
14.1700003147,41.6099998951,75.2500078678
13,42,91.1399922371
13,41.3900001049,74.8600077629
13,41.6099998951,46
14.2199997902,41.3900001049,91.7499921322
13.7800002098,41.6099998951,76.470007658
13.6099998951,42,92.529992342
13.3900001049,42,75.8600077629
13,41.3900001049,92.1399922371
14.8299996853,41.6099998951,76.470007658
14.1700003147,42,94.3599920273
13,41.3900001049,77.6400079727
13,41.6099998951,94.9699919224
13.6099998951,42,123.78000021
14,41.3900001049,77.8600077629
14,41.6099998951,94.7499921322
13.3900001049,42,77.0300080776
13,41.3900001049,93.3599920273
13,41.6099998951,76.6400079727
14.2199997902,42,93.3599920273
13.7800002098,41.3900001049,77.2500078678
13.6099998951,41.6099998951,91.9199924469
13.3900001049,41.3900001049,74.2500078678
13,41.6099998951,46.8299996853
14.2199997902,42,91.9199924469
13.7800002098,42,75.470007658
13,41.3900001049,92.1399922371
13,41.6099998951,77.0800075531
13.6099998951,42,93.529992342
14.6099998951,41.3900001049,75.6400079727
13.7800002098,41.6099998951,86.2599930763
13,42,71.7400069237
13,41.3900001049,46.6099998951
13,41.6099998951,83.5999937057
13.6099998951,42,69.7900063992
13.3900001049,41.3900001049,85.6499931812
13,41.6099998951,71.9600067139
13,42,47
13.6099998951,41.3900001049,88.4799928665
14.6099998951,41.6099998951,73.5200071335
13.7800002098,42,73.2299954891
13,41.3900001049,63.1600046158
13,41.6099998951,46
13,42,87.4799928665
14.2199997902,41.3900001049,71.9100072384
13.7800002098,41.6099998951,88.9199924469
13,42,74.3000073433
13,38.9500005245,43.3400006294
13,42.4899990559,69.6699950695
13,43.5600004196,62.380004406
13.6099998951,41.3900001049,44.7800002098
13.3900001049,41.6099998951,69.619995594
13,41.3900001049,60.380004406
13,41.6099998951,44.6099998951
14.2199997902,42,46.2199997902
13.7800002098,41.3900001049,86.0399932861
13,41.6099998951,70.7400069237
13,42,45.6099998951
13,42,76.4999947548
13.6099998951,41.3900001049,64.280005455
13.3900001049,41.6099998951,44.6099998951
13,42,45.6099998951
13,41.3900001049,77.1099946499
13,41.6099998951,65.280005455
13.6099998951,42,45.6099998951
13.3900001049,41.3900001049,78.9399943352
13,41.6099998951,67.0600056648
13,42,45.3900001049
13.6099998951,41.3900001049,45
13.3900001049,41.6099998951,79.1599941254
13,41.3900001049,66.8400058746
13.6099998951,41.6099998951,86.4799928665
13.3900001049,42,72.1300070286
13,42,46
13.6099998951,41.3900001049,88.6999926567
13.3900001049,41.6099998951,73.9100072384
13,42,92.7499921322
13.6099998951,41.3900001049,75.0300080776
13.3900001049,41.6099998951,45.6099998951
14.2199997902,41.3900001049,90.529992342
13.7800002098,41.6099998951,74.470007658
13,42,46
13,41.3900001049,90.529992342
13.6099998951,41.6099998951,74.470007658
14.6099998951,42,47.2199997902
13.7800002098,42,77.2799949646
13,41.3900001049,65.5000052452
13,41.6099998951,74.6699950695
13,42,64.3300049305
14.8299996853,38.9500005245,72.8399953842
14.1700003147,42.4899990559,66.2100040913
13,43.5600004196,48.5600004196
13,41.3900001049,77.4999947548
13,41.6099998951,65.280005455
13.6099998951,42,78.5499942303
13.3900001049,41.3900001049,66.4500057697
13.6099998951,41.6099998951,45
13.3900001049,42,99.2899906635
13,41.3900001049,80.3200092316
14.2199997902,41.6099998951,46.6099998951
13.7800002098,42,103.729990244
13,41.3900001049,139.390000105
13.6099998951,41.6099998951,83.4900095463
13.3900001049,42,91.3099925518
13,41.3900001049,73.8600077629
13.6099998951,41.6099998951,89.529992342
13.3900001049,42,74.6900074482
13,41.3900001049,47
13,41.6099998951,90.9199924469
13.6099998951,42,75.0800075531
13.3900001049,41.3900001049,91.529992342
13.6099998951,41.6099998951,75.470007658
13.3900001049,42,90.9199924469
13,41.3900001049,74.470007658
14.2199997902,41.6099998951,90.529992342
13.7800002098,42,75.0800075531
13,41.3900001049,45.7800002098
13,41.6099998951,91.3599920273
13,42,102.700003147
13.6099998951,41.3900001049,64.1600046158
13.3900001049,41.6099998951,72.619995594
13,42,62.7700045109
13.6099998951,41.3900001049,46.6099998951
13.3900001049,41.6099998951,74.4499952793
14.2199997902,42,63.9400048256
13.7800002098,41.3900001049,71.619995594
13,41.6099998951,62.380004406
13,41.3900001049,44.7800002098
13,41.6099998951,72.6699950695
13.6099998951,41.3900001049,63.5500047207
13.3900001049,42.2199997902,46
13.6099998951,41.7800002098,72.8399953842
13.3900001049,39.7800002098,62.5500047207
13,42.6599993706,75.4999947548
13,42.5600004196,64.5000052452
13,41.6099998951,45.6099998951
13,42,91.1399922371
13,41.3900001049,74.8600077629
13.6099998951,41.6099998951,45.3900001049
14,42,88.3099925518
13.3900001049,41.3900001049,72.0800075531
13,40.3900001049,44.6099998951
13,42.4399995804,85.8699929714
13,42.1700003147,71.1300070286
13.6099998951,41.6099998951,45
13.3900001049,42,88.9199924469
13,41.3900001049,73.6900074482
13.6099998951,41.6099998951,45.3900001049
13.3900001049,42,82.2099936008
13,41.3900001049,68.7900063992
13.6099998951,41.6099998951,44.3900001049
13.3900001049,42,80.5999937057
13,41.3900001049,68.6200060844
13,41.6099998951,46
14.2199997902,42,80.7699940205
13.7800002098,41.3900001049,68.2300059795
13,41.6099998951,45.3900001049
13,42,75.4999947548
13,41.3900001049,64.5000052452
13.6099998951,41.6099998951,45
13.3900001049,42,77.9399943352
13,41.3900001049,66.0600056648
13,41.6099998951,46.8299996853
13,42,85.2099936008
13.6099998951,41.3900001049,69.9600067139
13.3900001049,41.6099998951,76.719994545
13.6099998951,42,73.8200039864
13.3900001049,41.3900001049,50.4600014687
13,41.6099998951,77.3299944401
13.6099998951,42,66.280005455
13.3900001049,41.3900001049,46
13,41.6099998951,76.4999947548
13,42,66.1100051403
13,41.3900001049,80.5499942303
13.6099998951,41.6099998951,68.4500057697
13.3900001049,42,46.3900001049
13,41.3900001049,79.5499942303
13.6099998951,41.6099998951,66.8400058746
13.3900001049,42,45.6099998951
14.2199997902,41.3900001049,71.0099956989
13.7800002098,41.6099998951,62.6000041962
13,42,72.619995594
13.6099998951,41.3900001049,62.1600046158
13.3900001049,41.6099998951,45.6099998951
13.6099998951,42,69.7899959087
13.3900001049,41.3900001049,59.9900043011
13.6099998951,41.6099998951,45.2199997902
13.3900001049,42,77.1099946499
13,41.3900001049,65.280005455
13,41.6099998951,45.6099998951
13.6099998951,42,70.3999958038
13.3900001049,41.3900001049,61.6000041962
13,41.6099998951,75.2799949646
13,41.3900001049,64.7200050354
14.2199997902,41.6099998951,46.6099998951
13.7800002098,42,68.9599962234
13,42,60.4300038815
13.6099998951,41.3900001049,71.0099956989
13.3900001049,41.6099998951,63.2100040913
14.2199997902,42,71.7899959087
13.7800002098,41.3900001049,62.6000041962
13,41.6099998951,46.3900001049
13.6099998951,42,64.2999968529
13.3900001049,41.3900001049,57.090003252
14.2199997902,41.6099998951,63.909996748
13.7800002098,42,58.9200029373
13,41.3900001049,75.4499952793
13,41.6099998951,64.9400048256
13,42,45.7800002098
14.2199997902,41.3900001049,74.2799949646
13.7800002098,41.6099998951,64.9400048256
13,42,78.1099946499
13,41.3900001049,66.8900053501
13,41.6099998951,47
13.6099998951,42,73.2299954891
13.3900001049,41.3900001049,63.1600046158
13.6099998951,41.6099998951,69.1799960136
13.3900001049,42,60.8200039864
13,41.3900001049,45.3900001049
13.6099998951,41.6099998951,69.3999958038
13.3900001049,42,61.2100040913
13,41.3900001049,45.3900001049
13,41.6099998951,71.2299954891
13.6099998951,42,62.380004406
14,41.3900001049,45.3900001049
13.3900001049,41.6099998951,68.7899959087
13.6099998951,42,61.4300038815
13.3900001049,41.3900001049,103.119990349
13,41.6099998951,82.2700097561
13.6099998951,42,46.6099998951
13.3900001049,41.3900001049,106.779989719
13,41.6099998951,85.2200102806
13,42,106.169989824
13,41.3900001049,84.2200102806
13.6099998951,41,104.559989929
14,42.2199997902,107.23000598
13.3900001049,41.7800002098,61.2100040913
13,41.6099998951,69.1799960136
13,41.3900001049,61.4300038815
13.6099998951,41.6099998951,68.3499963284
13.3900001049,42,60.0400037766
13.6099998951,42,46.6099998951
13.3900001049,41.3900001049,68.3499963284
13,41.6099998951,61.2600035667
14.2199997902,42,87.6499931812
13.7800002098,41.3900001049,72.7400069237
13.6099998951,41.6099998951,87.8699929714
13.3900001049,42,73.7400069237
13,41.3900001049,90.0899927616
14.2199997902,41.6099998951,74.3000073433
13.7800002098,42,89.6999926567
13,41.3900001049,73.6900074482
13,41.6099998951,71.0099956989
13.6099998951,42,63.2100040913
14.6099998951,41.3900001049,72.3999958038
14.3900001049,41.6099998951,62.9900043011
13.3900001049,42,73.2299954891
13,41.3900001049,63.7700045109
13,41.6099998951,86.0399932861
14.8299996853,41.3900001049,71.9600067139
14.1700003147,41.6099998951,86.6499931812
13,42,72.9600067139
13,41.3900001049,88.2599930763
13,41.6099998951,73.1300070286
14.8299996853,42,75.6699950695
14.1700003147,42,95.8299996853
13,41.3900001049,67.7200050354
13,41.6099998951,76.4499952793
13,42,65.3300049305
14.2199997902,41.3900001049,75.6699950695
14.3900001049,41.6099998951,65.3300049305
13.3900001049,42,74.4499952793
13,41.3900001049,65.7700045109
13,41.6099998951,73.3999958038
14.8299996853,41.3900001049,99.3699982166
14.1700003147,41.6099998951,70.0100061893
13,42,46.3900001049
13,42,80.7699940205
13,41.3900001049,68.2300059795
14.8299996853,41.6099998951,79.5499942303
14.1700003147,42,67.4500057697
13.6099998951,41.3900001049,46
13.3900001049,41.6099998951,86.8699929714
13,42,72.1300070286
14.2199997902,41.3900001049,84.429993391
13.7800002098,41.6099998951,70.570006609
13,42,46.6099998951
13,41.3900001049,84.8199934959
13,41.6099998951,70.570006609
14.2199997902,42,46.6099998951
13.7800002098,41.3900001049,76.8899948597
13,41.6099998951,64.8900053501
13.6099998951,42,76.719994545
13.3900001049,41.3900001049,65.8900053501
13.6099998951,41.6099998951,46
13.3900001049,42,77.1099946499
13,41.3900001049,65.8900053501
13,41.6099998951,79.5499942303
13,42,68.0600056648
14.8299996853,41.3900001049,72.0099956989
14.1700003147,41.6099998951,62.9900043011
13,42,73.8399953842
13,41.3900001049,64.1600046158
13,41.6099998951,45.7800002098
14.2199997902,42,73.0599951744
14.3900001049,41.3900001049,63.5500047207
13.3900001049,41.6099998951,72.8399953842
13,42,63.7700045109
13,41.3900001049,72.619995594
14.2199997902,41.6099998951,63.380004406
13.7800002098,42,47
13,41.3900001049,78.1099946499
13,41.6099998951,66.280005455
13,41.3900001049,66.7399964333
14.8299996853,41.6099998951,61.090003252
14.1700003147,42,72.1799960136
13,42,75.4100019932
13,41.3900001049,55.8000020981
13.6099998951,41.6099998951,46.7800002098
14.6099998951,42,85.0399932861
13.7800002098,41.3900001049,71.570006609
13,41.6099998951,86.0399932861
13,34.0700013638,63.4200081825
13.6099998951,44.2499973774,85.4599909782
14,46.6800012589,75.0800075531
14,42,84.2099936008
13.3900001049,41.3900001049,70.7900063992
13,41.6099998951,83.5999937057
13,42,70.4000062943
14.8299996853,41.3900001049,89.0899927616
14.7800002098,41.6099998951,73.9100072384
13.3900001049,42,84.2099936008
13,41.3900001049,69.570006609
13,41.6099998951,46.2199997902
14.8299996853,42,81.1599941254
14.1700003147,41.3900001049,68.8400058746
13,41.6099998951,76.2799949646
13,42,65.7200050354
13,41.3900001049,70.1799960136
14.8299996853,41.6099998951,61.8200039864
14.1700003147,42,47.6099998951
13,41.3900001049,68.7399964333
13,41.6099998951,82.6099998951
13,42,61.0400037766
14.8299996853,41.3900001049,65.909996748
14.7800002098,41.6099998951,59.7000031471
13.3900001049,42,66.2999968529
13,41.3900001049,59.7000031471
13,41.6099998951,68.1299965382
14.8299996853,42,82.2199997902
14.7800002098,41.3900001049,60.4300038815
13.3900001049,41.6099998951,67.9599962234
13,41.3900001049,61.8700034618
13,41.6099998951,71.5699961185
14.8299996853,42,62.8200039864
14.1700003147,42,70.5699961185
13,41.3900001049,61.8200039864
13,41.6099998951,70.1799960136
13,42,62.4300038815
14.2199997902,41.3900001049,70.5699961185
14.3900001049,41.6099998951,63.0400037766
13.3900001049,42,74.0099956989
13,41.3900001049,93.6599993706
13,41.6099998951,65.5000052452
14.8299996853,42,47.2199997902
14.1700003147,41.3900001049,79.1099946499
13.6099998951,41.6099998951,100.21999979
13.3900001049,42,68.0600056648
13,41.3900001049,84.2099936008
14.2199997902,41.6099998951,69.570006609
13.7800002098,42,68.1799960136
13,41.3900001049,71.4100019932
13.6099998951,41.6099998951,54.2400016785
13.3900001049,42,82.1599941254
14.2199997902,41.3900001049,68.6200060844
13.7800002098,41.6099998951,98.4599909782
13.6099998951,42,79.5400090218
13.3900001049,41.3900001049,96.0199913979
13,41.6099998951,79.2000083923
14.8299996853,42,96.1899917126
14.1700003147,41.3900001049,78.2000083923
13,41.6099998951,92.7499921322
13.6099998951,42,76.2500078678
13.3900001049,41.3900001049,46.3900001049
13.6099998951,41.6099998951,91.7499921322
14,42,75.8600077629
13.3900001049,41.3900001049,93.9699919224
13,41.6099998951,77.6400079727
13,42,94.9699919224
14.8299996853,41.3900001049,78.6400079727
14.7800002098,41.6099998951,97.1899917126
13.3900001049,42,132.879999161
13,41.3900001049,81.7100093365
13,41.6099998951,75.0599951744
15.4399995804,42,66.1600046158
14.5600004196,41.3900001049,76.4499952793
13,41.6099998951,92.7800002098
13.6099998951,42,66.9900043011
13.3900001049,41.3900001049,77.8399953842
14.2199997902,41.6099998951,93.7800002098
15,42,93.6099998951
14.3900001049,41.3900001049,66.5500047207
13.3900001049,41.6099998951,75.8399953842
13,42,94.8299996853
14.8299996853,41.3900001049,66.1100051403
14.1700003147,41.6099998951,74.4499952793
13.6099998951,42,65.7700045109
13.3900001049,41.3900001049,74.0099956989
13,41.6099998951,64.380004406
14.2199997902,41.3900001049,71.7899959087
13.7800002098,41.6099998951,62.6000041962
13,42,69.5699961185
13,42,63.2600035667
13,41.3900001049,68.909996748
14.8299996853,41.6099998951,60.2600035667
14.1700003147,41.3900001049,65.909996748
13,41.6099998951,82.8799991608
13,42,62.2100040913
13,41.3900001049,47
14.8299996853,41.6099998951,69.5699961185
14.1700003147,42,80.9500005245
13,42,61.3100030422
13,41.3900001049,67.0799970627
13,41.6099998951,59.7000031471
14.8299996853,42,66.2999968529
14.1700003147,41.3900001049,78
13.6099998951,41.6099998951,60.9200029373
13.3900001049,42,70.1299965382
13,41.3900001049,62.2600035667
15.4399995804,41.6099998951,75.8399953842
14.5600004196,42,64.3300049305
13,41.3900001049,74.0599951744
13,41.6099998951,64.5500047207
13,42,73.2299954891
14.2199997902,41.3900001049,63.7700045109
13.7800002098,41.6099998951,71.3999958038
13,42,61.9900043011
13,41.3900001049,74.0599951744
13,41.6099998951,63.9400048256
14.8299996853,42,47.2199997902
14.1700003147,41.3900001049,76.6699950695
13,41.6099998951,96.8299996853
13.6099998951,42,67.5000052452
13.3900001049,41.3900001049,76.0599951744
14.2199997902,41.6099998951,64.7200050354
13.7800002098,41.3900001049,71.619995594
13,41.6099998951,64.2100040913
13,42,47.1700003147
13,42,72.2299954891
14.2199997902,41.3900001049,63.380004406
13.7800002098,41.6099998951,72.0099956989
13,42,62.380004406
13,41.3900001049,73.4499952793
13,41.6099998951,62.9400048256
14.2199997902,42,46.2199997902
13.7800002098,41.3900001049,77.4999947548
13,41.6099998951,65.8900053501
13.6099998951,42,75.2799949646
13.3900001049,41.3900001049,64.7200050354
14.8299996853,41.6099998951,75.8899948597
14.1700003147,42,66.3300049305
13,41.3900001049,46.1700003147
13,41.6099998951,71.8399953842
13,42,62.7700045109
14.2199997902,41.3900001049,72.2299954891
